,product_code,count_of_sizes,colors
919,CT1726-100,15,"['White/Enigma Stone/Gum Light Brown/Fossil', 'White/Total Orange/Black']"
920,CQ9179-100,1,['White/White Onyx/Black']
921,DM3494-301,19,"['Black/Black/White', 'White/White/White', 'Pilgrim/Pilgrim/White/Black', 'Black/Black/Black', 'White/White/Gum Light Brown/Light Bone', 'Dark Driftwood/Dark Driftwood/Black/White']"
922,805899-202,13,"['Black/Neutral Olive/Black', 'Ale Brown/Black/Goldtone/Ale Brown']"
923,FJ0980-001,6,"['Summit White/Coconut Milk/Metallic Gold/White', 'Light Silver/Steam/Mineral Spruce/Blue Jay']"
924,DX7999-100,17,"['Black/Dark Smoke Grey/White/Metallic Silver', 'White/Total Orange/Laser Orange/Black', 'Volt/Black/Hyper Pink/White']"
925,DC8185-010,17,"['Black/Pure Platinum/Purple Ink/Burgundy Crush', 'Wolf Grey/Smoke Grey/Black/Volt', 'Black/Racer Blue/Sundial/High Voltage', 'Midnight Navy/Black/Dark Obsidian/Wolf Grey', 'Black/Dark Smoke Grey/Smoke Grey/White', 'Black/Dark Smoke Grey/Iron Grey/Black']"
926,CW7635-991,16,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
927,DD9472-040,16,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
928,DA5456-001,18,"['White/White/Metallic Silver', 'Black/Black/White', 'White/Baltic Blue/Football Grey/Bright Crimson', 'Volt/Mica Green/Opti Yellow/Black', 'University Red/Anthracite/Bright Crimson/White', 'Game Royal/Anthracite/University Blue/White', 'White/Pure Platinum/Metallic Silver', 'Black/Iron Grey/White', 'Light Smoke Grey/Black/Khaki/White']"
929,FQ8829-100,17,"['White/Neutral Grey/Teal Nebula/Cement Grey', 'White/Racer Blue/Flat Silver/Hyper Pink', 'White/Starfish/Black', 'White/Pure Platinum/Racer Blue/Black', 'White/Black/Pure Platinum/Hot Lava', 'White/Dark Smoke Grey/Kumquat']"
930,DJ7883-300,17,"['White/Pure Platinum/White', 'White/Platinum Tint/Star Blue/Black', 'Smoke Grey/Black/Dark Smoke Grey/Safety Orange', 'Geode Teal/Deep Jungle/White/Purple Ink', 'Anthracite/Volt/Pure Platinum/White', 'Sea Glass/Midnight Navy/Rugged Orange/University Red', 'Black/Racer Blue/Sundial/White', 'White/Coconut Milk/Siren Red/University Red', 'White/Volt/Phantom/Black', 'Black/Iron Grey/White', 'Midnight Navy/White/Black/Pure Platinum']"
931,DQ1872-001,7,"['White/Yellow Ochre/Metallic Gold/Black', 'Off Noir/Action Grape/Sail/Off Noir']"
932,DV5477-600,2,"['Court Purple/White/White/Amarillo', 'Pine Green/White/White/Black', 'Pale Ivory/White/Hemp/Jade Ice', 'Pink Bloom/Phantom/Gum Yellow/Mineral Teal', 'Obsidian/White/Hyper Royal/Obsidian', 'Photon Dust/Photon Dust/White/Black', 'Black/Black/White']"
933,FZ0814-900,17,['Multi-Color/Multi-Color/Multi-Color']
934,DV1403-002,22,"['White/Gum Medium Brown/Black', 'Black/Anthracite/Gum Medium Brown/White', 'Sea Glass/Mica Green/Lime Blast/Sequoia', 'Photon Dust/White/Track Red/Midnight Navy', 'White/Black', 'Black/White']"
935,FB9891-100,1,"['Legend Medium Brown/Legend Coffee/Legend Light Brown/Legend Dark Brown', 'Galactic Jade/Sail/Sky J Mauve/Desert', 'White/Sail/Coconut Milk/Pure Platinum']"
936,DJ6519-104,16,"['White/Pure Platinum/University Red', 'White/Pure Platinum/Midnight Navy', 'White/Pure Platinum/Wolf Grey', 'White/Pure Platinum/Blue Tint/Black', 'Black/Blue Tint/Anthracite/White']"
937,DV2273-900,17,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
938,AT5889-407,6,"['Black/Volt/Black', 'Metallic Silver/Volt/Black', 'Black/Hyper Royal/Black', 'White/White/White', 'Blackened Blue/Volt/Black', 'White/Black/Metallic Gold']"
939,DV3278-700,16,"['Cedar/White/Lime Blast/Team Red', 'Sundial/Monarch/White', 'Off White/Kelly Green', 'White/Green Strike/Gum Light Brown/Midnight Navy', 'White/Black', 'Black/White']"
940,DJ3056-004,1,"['Carbon Green/Electric Green/Pro Green/White', 'Redstone/Black/Desert Orange/Sequoia', 'Vast Grey/Black/White/Electric Green']"
941,CW1648-003,5,"['Black/Anthracite/White', 'Light Smoke Grey/Bright Mango/Summit White/Iron Grey']"
942,FD0088-100,23,"['White/White/Black', 'White/White/Metallic Vivid Gold']"
943,DA1105-400,1,"['White/Pure Platinum/Imperial Blue/Multi-Color', 'Thunder Blue/Black/Grey Fog/Light Photo Blue']"
944,,0,[None]
945,416355-001,17,"['Black/White/Black', 'White/Midnight Navy/White/Metallic Silver', 'White/Black', 'Black/Black']"
946,DO9328-004,3,"['Iron Grey/Black/Gum Medium Brown/Phantom', 'Volt/Wolf Grey/Photon Dust/Diffused Blue', 'Phantom/Light Orewood Brown/Green Strike', 'White/Bright Crimson/Obsidian', 'Flat Pewter/Gum Medium Brown/Light Crimson/Phantom', 'Photon Dust/Light Bone/Anthracite/Black', 'Cargo Khaki/Sequoia/Alligator/Light Bone', 'Smoke Grey/Dark Smoke Grey/Light Smoke Grey/White', 'Black/Dark Smoke Grey/Smoke Grey/White']"
947,DX9428-003,17,"['Iron Grey/Dark Smoke Grey/Pure Platinum/Black', 'Medium Olive/Cargo Khaki/White/Sail', 'Midnight Navy/White/Midnight Navy/Sail', 'Black/Black/White/White', 'White/Summit White/Black/Phantom']"
948,DV3908-900,20,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
949,FV0400-001,8,"['Black/Volt/White', 'Ashen Slate/Diffused Blue/University Blue/White', 'Sail/Bicoastal/Campfire Orange/Safety Orange', 'Black/University Red/Lime Blast/White', 'White/Light Smoke Grey/Black', 'Black/Field Purple/University Gold']"
950,FJ5464-010,12,"['White/Game Royal', 'Phantom/Pale Vanilla/Sail/Black', 'White/University Red', 'Black/Black/Black']"
951,DV4337-300,18,"['Hyper Turquoise/Fuchsia Dream/Black', 'White/Bright Crimson/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']"
952,DZ3299-400,17,"['Black/Black/White', 'Wolf Grey/Wolf Grey/White', 'White/Black/Black', 'Game Royal/Game Royal/White', 'Midnight Navy/Midnight Navy/White', 'Court Purple/Court Purple/White', 'University Red/University Red/White']"
953,DR2695-600,13,"['Black/Burgundy Crush/Lime Blast/Pure Platinum', 'Midnight Navy/White/Black/Pure Platinum', 'University Red/White/Rugged Orange/Sea Glass', 'Photon Dust/White/Wolf Grey/Black', 'Ashen Slate/White/Football Grey/Black', 'Black/Dark Smoke Grey/White', 'Black/Dark Smoke Grey/Black', 'Black/White/Anthracite/University Red']"
954,DC9835-300,2,"['Varsity Red/White/White', 'Black/Metallic Silver', 'University Blue/White', 'Palomino/Black/Fire Red', 'Bright Citrus/White', 'Tourmaline/Pistachio Frost/White']"
955,166800C-001,20,"['Black', 'White']"
956,CZ5478-400,13,"['Black/Black/White', 'White/White/Black', 'Midnight Navy/Midnight Navy/White']"
957,DV2018-600,14,"['Team Red/Team Red/White', 'White/Ember Glow/Noble Red', 'White/Deep Jungle/Gum Medium Brown/Green Strike', 'White/Black', 'Black/White']"
958,DM8465-100,21,"['Summit White/Psychic Purple/Black', 'Light Madder Root/Madder Root/Habanero Red/Burgundy Crush']"
959,FJ1056-100,6,"['Black/Anthracite/Black', 'White/Picante Red/Fuchsia Dream/Black', 'Black/Racer Blue/Pure Platinum/High Voltage', 'Geode Teal/Purple Ink/Burgundy Crush/Sea Glass', 'Black/Anthracite/White', 'White/Sea Glass/Blue Joy/University Red']"
960,FJ4036-900,26,['Multi-Color/Multi-Color/Multi-Color']
961,DJ5590-103,13,['White/Photo Blue/Black']
962,DC8877-200,4,['Cream II/Sail/Black/Black']
963,DC7695-100,16,"['Black/Black/Gum Light Brown/White', 'White/White/White/Black']"
964,DA8697-001,1,"['Black/Dark Smoke Grey/Pure Platinum', 'Matte Olive/Olive Aura/Citron Tint/Obsidian', 'Laser Blue/Mint Foam/Black/Habanero Red', 'Black/Ashen Slate/Celery/Green Strike']"
965,DV6798-001,22,"['Iron Grey/Luminous Green/Light Silver', 'White/Vivid Sulfur/Track Red/Black', 'White/University Blue/Football Grey/Hyper Royal', 'White/Light Smoke Grey/Photon Dust/Smoke Grey', 'Black/Iron Grey/Light Smoke Grey/White', 'Photon Dust/Barely Volt/White/Baltic Blue']"
966,DJ4471-121,5,['White/Bright Crimson/Pink Blast/Black']
967,DD9482-040,18,"['Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
968,DJ4487-121,2,"['Black/Black/White', 'White/White/Black', 'White/Bright Crimson/Pink Blast/Black']"
969,DZ4475-300,10,"['Black/White/University Red', 'White/Black/Yellow Ochre', 'Neutral Grey/Black/Dark Concord/University Red', 'White/Off Noir/Black', 'Sky J Light Olive/Bright Mandarin/Black/Sail', 'Black/White/Game Royal', 'White/Vivid Orange/Black/Cardinal Red', 'Black/University Red/Anthracite/Dark Concord']"
970,DD0553-002,10,['Black/Team Crimson/University Gold']
971,DO7189-100,6,"['White/Baltic Blue/Action Grape/Siren Red', 'Barely Volt/Black/Volt/Hyper Pink', 'White/Light Liquid Lime/Pink Blast/Black', 'Bright Concord/Black/Vivid Sulfur/Pink Prime', 'Phantom/Rattan/Pale Ivory/Black']"
972,DM0886-100,9,"['Natural/Natural/Natural', 'Smoke Grey/Smoke Grey', 'Earth/Earth', 'Midnight Navy/Midnight Navy']"
973,FN8406-300,10,"['Hyper Turquoise/Fuchsia Dream/Black', 'Bright Crimson/White']"
974,DZ5961-100,20,['White/Black/New Orchid']
975,DN1856-002,2,"['Light Iron Ore/Sail', 'Celestial Gold/Sail', 'Sail/Coconut Milk/Rust Oxide']"
976,FN3435-148,0,"['Sail/Sail/Rattan/Black', 'Sail/Total Orange/Laser Orange/Cobalt Bliss', 'White/Volt/Racer Blue/Black', 'Coconut Milk/Mint Foam/Volt/Cave Purple', 'Black/White/Sail/Metallic Gold Grain', 'White/Metallic Silver/Black', 'White/Clear Jade/Light Ultramarine/Deep Jungle', 'Hyper Pink/Laser Orange/Black', 'University Red/Sea Glass/White/Blue Joy']"
977,DD0535-002,10,['Black/Total Orange/White']
978,FB1396-070,16,"['Black/White/Yellow Ochre', 'White/Black/University Red', 'White/Game Royal/Black', 'Black/White/Metallic Gold', 'Black/Anthracite/Cool Grey', 'Black/White/Wolf Grey/Varsity Red']"
979,DH9227-101,18,"['White/White/Black/Black', 'White/Varsity Royal/White/Varsity Red', 'Black/Black/White/White']"
980,DX2670-001,1,"['Black/Metallic Gold/Anthracite/Black', 'Black/Anthracite/White/Pure Platinum', 'Black/Anthracite/Smoke Grey/Track Red', 'Vast Grey/Cool Grey/Summit White/Red Stardust', 'White/Medium Olive/Oil Green', 'Light Bone/Khaki/Dune Red/Summit White', 'Black/Pure Platinum/Light Smoke Grey/White', 'Pure Platinum/University Gold/Cinnabar/Gorge Green', 'Grey Fog/Coconut Milk/Reflect Silver/Pink Foam', 'Black/Pearl Grey/Medium Grey/Dark Beetroot', 'White/Grey Fog/White', 'Black/Dark Grey/Black']"
981,DX5643-002,10,['Black/Blue Glow/Pimento']
982,FJ8890-905,24,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
983,CD6404-400,17,"['Aquarius Blue/Metallic Silver/White/Black', 'Metallic Silver/Sail/Black/Metallic Silver', 'Racer Blue/Black/Flat Silver/White', 'White/Metallic Platinum/Varsity Red', 'Sail/Wolf Grey/Metallic Silver/White', 'Photon Dust/Light Bone/Pale Ivory/Khaki', 'Black/Anthracite/Black', 'Flat Pewter/Light Iron Ore/Metallic Silver/White', 'Pure Platinum/Black/White', 'Coconut Milk/Medium Blue/Photon Dust/Sail']"
984,BQ4639-203,10,"['Baroque Brown/Baroque Brown', 'White/Obsidian/Gym Red', 'Light British Tan/Light British Tan', 'Dark Grey/White/Black', 'Anthracite/Black/Black', 'Black/Black/White', 'Black/University Red/Black']"
985,DV7903-003,13,"['Gridiron/Summit White/Summit White/Black', 'Black/Black/Black/Anthracite', 'Neutral Olive/Action Grape/Light Orewood Brown/Gridiron', 'Laser Orange/Laser Orange/Light Orewood Brown/Light Orewood Brown', 'Light Iron Ore/Flat Pewter/Light Iron Ore/Black']"
986,FD0759-133,8,['Sail/Safety Orange/Black/Stadium Green']
987,DR6191-103,9,"['White/Team Red/Lime Blast', 'Ember Glow/White/Noble Red', 'White/Green Strike/Washed Teal/Midnight Navy', 'Gridiron/Cobalt Bliss/Green Strike/Stadium Green', 'Phantom/Gridiron/Bright Cactus/Mineral Teal', 'White/White', 'Black/White']"
988,CZ6559-110,1,['White/Pure Platinum/Wolf Grey/White']
989,DD9315-108,1,"['Cool Grey/Gamma Blue/Black', 'White/Pure Platinum/White', 'Black/Iron Grey/White/Black', 'White/Noble Green/Pollen/Black', 'White/Phantom/Volt/Black', 'White/Midnight Navy/Black']"
990,DJ5598-040,13,"['Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']"
991,CW2290-111,20,"['White/White', 'Black/Black']"
992,DC9969-600,5,"['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome']"
993,CJ8524-401,1,"['White/Black', 'Game Royal/White/Black', 'Black/White', 'Gym Red/White/Black', 'Light Smoke Grey/White/Black', 'University Red/White/White', 'Game Royal/White/White']"
994,DC4073-003,8,"['Black/Anthracite/Iron Grey/Black', 'Black/Total Orange/Bronze Eclipse/Orange']"
995,DC8466-102,16,"['Summit White/Green Glow/White', 'Summit White/White/Off Noir', 'Saturn Gold/Gum Light Brown/White', 'University Blue/University Blue/White', 'Midnight Navy/White/Sail/Vivid Sulfur', 'Night Forest/Black/Canyon Rust', 'Blackened Blue/Blackened Blue/Court Purple/Blackened Blue', 'Black/Off Noir/Summit White']"
996,FN7454-100,15,"['University Red/Team Red/Pure Platinum/White', 'Midnight Navy/Light Bone/Mystic Red/White', 'Midnight Navy/Dark Obsidian/Pure Platinum/White', 'Black/Iron Grey/Pure Platinum/White', 'White/Pure Platinum/Wolf Grey/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White']"
997,DZ3744-100,6,"['White/Sail/Gum Light Brown/White', 'Black/Medium Ash/Gum Light Brown/Black', 'Sail/Pale Vanilla/Gum Medium Brown/College Grey']"
998,366683-003,10,"['White/Metallic Silver/Metallic Silver', 'Pure Platinum/Wolf Grey/White', 'Black/White/Black']"
999,FD0090-101,19,"['White/White/Black', 'White/White/Metallic Vivid Gold']"
1000,DM0106-117,5,['White/Metallic Gold/Malachite/White']
1001,FQ8725-084,17,"['Smoke Grey/Safety Orange/Khaki/Black', 'Flat Pewter/Pewter/Iron Grey/Photon Dust', 'Black/Volt/Hyper Pink/White', 'White/Light Crimson/Black', 'Black/Racer Blue/High Voltage/Wolf Grey', 'Sea Glass/Midnight Navy/Blue Joy/University Red', 'Black/Deep Jungle/Lime Blast/Geode Teal', 'Black/Obsidian/Sail/Bright Crimson', 'College Navy/Platinum Tint/Black/Metallic Silver', 'Black/Black/Anthracite/Black', 'White/Volt/Laser Orange/Black', 'White/Star Blue/Green Strike/Black', 'Wolf Grey/Smoke Grey/Black/Volt', 'White/White/Wolf Grey', 'Black/Black/White', 'Black/Bronzine/Amber Brown/Olive Aura']"
1002,DM1106-002,17,"['Black/Dark Smoke Grey/Volt/White', 'Black/Geode Teal/Deep Jungle/Safety Orange', 'Black/Off Noir/Dark Smoke Grey/Black']"
1003,FJ1582-130,9,"['White/Pure Platinum/Fir', 'White/Pure Platinum/Brilliant Orange', 'White/Pure Platinum/Team Crimson', 'White/Pure Platinum/College Navy']"
1004,FD0735-442,2,"['Phantom/Sail/Blue Joy/Anthracite', 'Black/Medium Ash/Phantom', 'White/Infrared 23/Black/Metallic Silver', 'Light Iron Ore/Flat Pewter/Photon Dust/Obsidian', 'Blue Chill/White/Blue Chill', 'Black/Armory Navy/Valerian Blue/University Gold', 'White/University Blue/Lilac/Safety Orange', 'White/Pure Platinum', 'Black/Phantom/Khaki', 'White/Midnight Navy/Black/Varsity Maize', 'Black/Light Smoke Grey/Blue Tint/Iron Grey', 'White/Black', 'Black/Anthracite/Black', 'Black/Black/White']"
1005,FN2452-170,7,['White/Black/Metallic Gold']
1006,CI2964-610,23,"['University Red/White', 'Game Royal/White', 'White/Black', 'Black/White']"
1007,FD9081-001,13,['Pure Platinum/Black/Sport Red/White']
1008,DM4044-102,17,"['Black/White', 'White/Jade Horizon/Campfire Orange', 'White/Light Photo Blue/Sail/Black']"
1009,DO7432-900,17,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
1010,DM1120-008,17,"['Platinum Tint/White/Black/Court Blue', 'Smoke Grey/Dark Smoke Grey/White', 'Pure Platinum/White/Black/University Red', 'Anthracite/White/Black/Blue Lightning', 'Smoke Grey/Monarch/Light Smoke Grey', 'Black/White/Clear Jade', 'Adobe/Phantom/Flat Pewter/Light Crimson', 'Black/Iron Grey/White', 'Photon Dust/Cool Grey/Light Bone/Anthracite', 'Obsidian/Obsidian/Lime Blast/Pink Foam', 'Phantom/Flat Pewter/Sail/Green Strike', 'Light Silver/Iron Grey/Bright Mandarin/Summit White', 'Racer Blue/Obsidian/Sundial/White', 'Black/Flat Pewter/Light Iron Ore/Black', 'Obsidian/Obsidian/Bright Crimson', 'Sequoia/Light Silver/Medium Olive/High Voltage', 'Barely Volt/Volt/Phantom/Black']"
1011,DV5468-300,3,['Green Abyss/Phantom/Gum Yellow/Green Abyss']
1012,DZ3306-100,22,"['Hemp/Sesame', 'Cargo Khaki/Medium Olive/Sequoia/White', 'Black/Anthracite/Medium Ash', 'Light Smoke Grey/Light Silver/Violet Dust/Black', 'Summit White/White/Pure Platinum/Metallic Silver', 'Black/Medium Ash/Khaki/White']"
1013,DC1975-001,2,"['White/Volt/Photon Dust/Black', 'Black/Sanddrift/Aura/Boarder Blue', 'Multi-Color/Multi-Color/Multi-Color', 'Psychic Purple/Midnight Navy/Ghost/Dark Marina Blue', 'White/Black/Royal Tint/White']"
1014,FD3598-001,2,"['White/Photon Dust/Racer Blue', 'Wolf Grey/Team Red/White/Wolf Grey', 'Swan/Rose Coral/Black/Medium Grey']"
1015,FB2863-600,11,"['White/White/Grey Fog', 'Gym Red/White/White', 'Black/Grey Fog/White']"
1016,CV5708-010,11,['Black/Grey Fog/Laser Orange/White']
1017,DZ2545-600,8,"['Varsity Red/Black/White', 'White/Black/Cobalt Bliss/Metallic Silver']"
1018,DX1165-100,14,"['Black/Ale Brown/Summit White/Valerian Blue', 'Sail/Pale Ivory/Black/White', 'White/Black/Football Grey/Multi-Color', 'White/Black/True Red', 'White/Black/Roma Green/Photo Blue', 'Light Orewood Brown/University Gold/University Red/Blue Cobalt']"
1019,DZ5984-100,21,['White/Team Crimson/Black']
1020,DX5644-002,10,['Black/Sea Green/White']
1021,CN0050-100,1,"['White/Brigade Blue/Dark Obsidian', 'White/Fir/Black/Del Sol', 'Black/White']"
1022,DZ5320-200,0,"['Black/Metallic Silver/Anthracite/Black', 'Limestone/Black/Limestone']"
1023,FN0096-401,16,"['Loyal Blue/Hyper Red/Hyper Blue/White', 'Paramount Blue/Dynamic Yellow/Green Spark/White']"
1024,DR6966-102,1,"['White/Lime Blast/Team Red', 'Teal Nebula/Geode Teal/White', 'White/Kelly Green', 'Black/Anthracite/White', 'White/Summit White/Black']"
1025,FN0234-104,4,"['Jade Ice/Black/Mineral/Pale Ivory', 'Hyper Pink/Fierce Pink/Pearl Pink/Fireberry', 'Bright Mandarin/Camellia/Orange Frost/Lime Blast', 'Sail/Light Orewood Brown/Pink Spell/Black']"
1026,DZ6763-102,18,"['White/Neutral Grey/Black', 'White/Neutral Grey/Fire Red']"
1027,FD0268-100,19,['White/University Red/White/Midnight Navy']
1028,DJ6418-001,20,"['Pilgrim/Cargo Khaki/Sequoia', 'Black/Dark Smoke Grey/Coconut Milk/Volt', 'Multi-Color/Off Noir/Glow/White', 'Black/Multi-Color/White/Kumquat', 'White/Lemon Venom/Aurora Green/Black', 'Summit White/Mystic Navy/White/Aviator Grey', 'Coast/Signal Blue/White/Black']"
1029,,0,[None]
1030,DR2733-400,20,"['Racer Blue/Lime Blast/Safety Orange/White', 'Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Hyper Pink/Laser Orange/Black', 'White/Metallic Silver/Black']"
1031,DM1124-002,21,"['Black/Bright Crimson/Wolf Grey/White', 'Black/Summit White/Pure Platinum/Armory Navy', 'Phantom/Light Orewood Brown/Hemp/Metallic Red Bronze', 'Black/Anthracite/Racer Blue/White', 'Wolf Grey/Mineral/Diffused Blue/Burgundy Crush', 'Black/Off Noir/Anthracite', 'White/Pure Platinum/Black']"
1032,FB2908-106,6,"['Game Royal/Midnight Navy/Black/White', 'White/Pure Platinum/Black', 'Pewter/Wolf Grey/White/Black', 'White/Football Grey/University Red/Hyper Violet', 'University Red/Light Crimson/Black/White', 'Black/Anthracite/Cool Grey/White', 'Midnight Navy/Dark Obsidian/Black/White']"
1033,AH4000-100,9,"['White/Wolf Grey/Black', 'Black/Anthracite/White']"
1034,456975-001,3,['Black/Black/Black']
1035,DA1446-100,0,['White/Matte Aluminum/Midnight Navy']
1036,DV3353-001,3,"['Black/Concord/Yellow Strike/Concord', 'Wheat/White/Gum Light Brown/Pollen']"
1037,621716-020,17,"['Black/Black/Metallic Gold', 'Black/Anthracite/Black', 'White/Pure Platinum/White', 'Sail/Black/Mystic Red']"
1038,CW3396-001,14,"['Cool Grey/Black', 'Black/Anthracite/Black']"
